Order_ID,Order_Date,Region,Sales_Channel,Customer_ID,Customer_Segment,Category,Product,Units_Sold,Unit_Price,Discount,Gross_Sales,Discount_Amount,Net_Sales,Cost,Profit
ORD108720,2023-03-19,West,Online,CUST2407,Corporate,Office Supplies,Stapler,11,628.96,0.15,6918.56,1037.784,5880.776,4034.62,1846.156
ORD108721,2024-02-16,North,Offline,CUST3197,Home Office,Furniture,Table,8,972.39,0.1,7779.12,777.912,7001.208,4957.86,2043.348
ORD108722,2023-03-16,South,Online,CUST3816,Corporate,Electronics,Laptop,14,1233.17,0.1,17264.38,1726.438,15537.942000000001,8628.26,6909.682000000001
ORD108723,2023-10-22,East,Offline,CUST4353,Consumer,Office Supplies,Marker,11,1028.18,0.15,11309.980000000001,1696.497,9613.483000000002,6057.83,3555.653000000002
ORD108724,2023-01-21,South,Offline,CUST3393,Home Office,Furniture,Table,6,131.34,0.2,788.04,157.608,630.432,440.94,189.49200000000002
ORD108725,2023-06-20,South,Offline,CUST2814,Home Office,Office Supplies,Stapler,4,70.01,0.2,280.04,56.00800000000001,224.032,127.32,96.71200000000002
ORD108726,2023-01-15,West,Online,CUST2815,Corporate,Electronics,Keyboard,7,857.01,0.1,5999.07,599.907,5399.163,3172.95,2226.2129999999997
ORD108727,2023-07-30,East,Offline,CUST4481,Corporate,Office Supplies,Paper,8,298.66,0.2,2389.28,477.85600000000005,1911.4240000000002,1245.81,665.6140000000003
ORD108728,2024-07-13,West,Online,CUST2742,Consumer,Office Supplies,Paper,3,1476.22,0.05,4428.66,221.433,4207.227,3065.7,1141.527
ORD108729,2023-03-27,North,Offline,CUST1974,Corporate,Furniture,Desk,10,29.36,0.0,293.6,0.0,293.6,180.79,112.81000000000003
ORD108730,2023-05-29,South,Offline,CUST1922,Home Office,Electronics,Keyboard,3,1124.05,0.0,3372.1499999999996,0.0,3372.1499999999996,2412.99,959.1599999999999
ORD108731,2024-11-30,West,Online,CUST1030,Corporate,Electronics,Laptop,10,68.45,0.2,684.5,136.9,547.6,302.19,245.41000000000003
ORD108732,2024-01-07,West,Offline,CUST3778,Consumer,Office Supplies,Stapler,3,918.25,0.15,2754.75,413.2125,2341.5375,1373.09,968.4475
ORD108733,2024-04-24,North,Offline,CUST4494,Home Office,Furniture,Cabinet,3,632.97,0.05,1898.91,94.94550000000001,1803.9645,1096.93,707.0345
ORD108734,2023-05-31,East,Online,CUST1982,Home Office,Office Supplies,Marker,2,951.07,0.2,1902.14,380.42800000000005,1521.712,1052.76,468.952
ORD108735,2023-05-21,West,Online,CUST1231,Corporate,Office Supplies,Marker,5,1144.13,0.15,5720.650000000001,858.0975000000001,4862.552500000001,3237.77,1624.7825000000007
ORD108736,2023-03-10,South,Offline,CUST4431,Consumer,Office Supplies,Paper,6,54.63,0.15,327.78000000000003,49.167,278.61300000000006,167.97,110.64300000000006
ORD108737,2023-09-17,South,Online,CUST2186,Consumer,Furniture,Desk,1,784.28,0.1,784.28,78.428,705.852,470.31,235.54199999999997
ORD108738,2024-06-04,South,Online,CUST3777,Corporate,Office Supplies,Notebook,6,1413.8,0.05,8482.8,424.14,8058.659999999999,5866.32,2192.3399999999992
ORD108739,2024-09-24,South,Offline,CUST2252,Home Office,Furniture,Cabinet,7,330.59,0.05,2314.1299999999997,115.70649999999999,2198.4235,1415.52,782.9034999999999
ORD108740,2024-01-06,West,Online,CUST4917,Home Office,Electronics,Laptop,2,120.82,0.1,241.64,24.164,217.476,149.89,67.58600000000001
ORD108741,2024-02-23,South,Online,CUST2245,Home Office,Office Supplies,Marker,1,1157.59,0.15,1157.59,173.6385,983.9514999999999,609.17,374.78149999999994
ORD108742,2023-04-11,West,Offline,CUST3794,Corporate,Electronics,Laptop,7,1113.46,0.15,7794.22,1169.133,6625.087,4588.03,2037.0570000000007
ORD108743,2024-10-22,East,Online,CUST2097,Home Office,Office Supplies,Marker,6,588.28,0.2,3529.68,705.936,2823.7439999999997,2042.71,781.0339999999997
ORD108744,2024-10-19,South,Online,CUST1399,Home Office,Electronics,Keyboard,14,1246.22,0.0,17447.08,0.0,17447.08,11573.31,5873.770000000002
ORD108745,2023-08-31,East,Offline,CUST1095,Corporate,Furniture,Desk,3,818.13,0.1,2454.39,245.439,2208.951,1385.53,823.421
ORD108746,2024-05-26,West,Offline,CUST2964,Home Office,Office Supplies,Stapler,13,715.66,0.2,9303.58,1860.7160000000001,7442.864,5216.34,2226.5239999999994
ORD108747,2024-07-08,North,Online,CUST1475,Corporate,Office Supplies,Marker,2,1233.67,0.05,2467.34,123.36700000000002,2343.973,1737.41,606.5629999999999
ORD108748,2023-04-05,East,Offline,CUST4167,Consumer,Furniture,Desk,13,151.72,0.05,1972.36,98.618,1873.742,1056.1,817.642
ORD108749,2023-08-14,South,Online,CUST2930,Consumer,Electronics,Laptop,2,339.73,0.05,679.46,33.973000000000006,645.4870000000001,421.68,223.80700000000007
ORD108750,2024-06-01,North,Online,CUST2779,Corporate,Electronics,Laptop,14,668.98,0.0,9365.720000000001,0.0,9365.720000000001,5492.07,3873.6500000000015
ORD108751,2023-08-02,East,Online,CUST4957,Corporate,Furniture,Bookshelf,12,132.72,0.1,1592.6399999999999,159.264,1433.3759999999997,866.91,566.4659999999998
ORD108752,2024-12-18,West,Online,CUST4877,Corporate,Electronics,Laptop,2,1493.83,0.0,2987.66,0.0,2987.66,2023.33,964.3299999999999
ORD108753,2023-03-08,West,Offline,CUST1775,Home Office,Furniture,Bookshelf,8,473.73,0.15,3789.84,568.476,3221.364,2390.12,831.2440000000001
ORD108754,2024-01-31,West,Offline,CUST2148,Home Office,Electronics,Mouse,1,1421.88,0.15,1421.88,213.282,1208.5980000000002,870.93,337.66800000000023
ORD108755,2024-09-03,East,Online,CUST3848,Corporate,Furniture,Cabinet,12,714.31,0.05,8571.72,428.586,8143.133999999999,4898.26,3244.873999999999
ORD108756,2023-01-12,West,Offline,CUST2524,Corporate,Furniture,Cabinet,3,1387.16,0.1,4161.4800000000005,416.1480000000001,3745.3320000000003,2078.04,1667.2920000000004
ORD108757,2023-08-25,East,Online,CUST4851,Home Office,Furniture,Desk,8,662.78,0.2,5302.24,1060.448,4241.7919999999995,2841.43,1400.3619999999996
ORD108758,2024-02-03,South,Online,CUST3992,Home Office,Furniture,Desk,6,1223.01,0.15,7338.0599999999995,1100.7089999999998,6237.351,4096.51,2140.8409999999994
ORD108759,2024-02-11,South,Offline,CUST4071,Corporate,Electronics,Monitor,7,1127.89,0.2,7895.2300000000005,1579.0460000000003,6316.184,4055.34,2260.844
ORD108760,2024-04-24,East,Offline,CUST1621,Home Office,Office Supplies,Pen,2,1420.61,0.2,2841.22,568.244,2272.9759999999997,1466.17,806.8059999999996
ORD108761,2024-10-08,East,Online,CUST3908,Home Office,Electronics,Laptop,14,957.99,0.15,13411.86,2011.779,11400.081,7619.15,3780.9310000000005
ORD108762,2023-08-10,North,Offline,CUST1964,Consumer,Furniture,Chair,9,344.49,0.2,3100.41,620.082,2480.328,1561.14,919.1879999999999
ORD108763,2023-06-05,West,Online,CUST4120,Corporate,Office Supplies,Paper,7,815.14,0.2,5705.98,1141.196,4564.784,2666.97,1897.8139999999999
ORD108764,2024-10-15,South,Offline,CUST3861,Corporate,Office Supplies,Pen,3,223.08,0.2,669.24,133.848,535.392,322.22,213.17200000000003
ORD108765,2024-03-03,South,Offline,CUST3143,Home Office,Electronics,Monitor,9,505.63,0.0,4550.67,0.0,4550.67,2561.0,1989.67
ORD108766,2023-06-07,North,Online,CUST2501,Consumer,Furniture,Cabinet,3,1184.84,0.1,3554.5199999999995,355.452,3199.0679999999993,1795.35,1403.7179999999994
ORD108767,2024-02-20,East,Offline,CUST3081,Corporate,Furniture,Cabinet,14,25.88,0.05,362.32,18.116,344.204,249.02,95.184
ORD108768,2023-11-22,East,Offline,CUST4190,Corporate,Furniture,Bookshelf,10,933.19,0.0,9331.900000000001,0.0,9331.900000000001,5366.55,3965.3500000000013
ORD108769,2024-01-06,North,Online,CUST4716,Home Office,Furniture,Table,8,1041.01,0.2,8328.08,1665.616,6662.464,3756.19,2906.274
ORD108770,2023-12-10,West,Online,CUST4323,Corporate,Furniture,Desk,7,1350.19,0.0,9451.33,0.0,9451.33,6760.3,2691.0299999999997
ORD108771,2023-09-19,East,Online,CUST2327,Home Office,Office Supplies,Stapler,13,1135.92,0.0,14766.960000000001,0.0,14766.960000000001,10938.02,3828.9400000000005
ORD108772,2023-10-10,East,Online,CUST1122,Consumer,Electronics,Monitor,3,607.22,0.1,1821.66,182.16600000000003,1639.4940000000001,969.18,670.3140000000002
ORD108773,2023-08-17,West,Online,CUST1218,Consumer,Electronics,Mouse,14,1149.54,0.1,16093.56,1609.356,14484.204,10160.06,4324.144
ORD108774,2023-10-07,West,Online,CUST2077,Corporate,Electronics,Headphones,5,940.09,0.2,4700.45,940.09,3760.3599999999997,2190.44,1569.9199999999996
ORD108775,2023-10-17,North,Offline,CUST4198,Home Office,Office Supplies,Pen,7,882.19,0.0,6175.33,0.0,6175.33,4237.2,1938.13
ORD108776,2024-11-10,North,Online,CUST2183,Consumer,Office Supplies,Marker,3,115.25,0.1,345.75,34.575,311.175,213.45,97.72500000000002
ORD108777,2023-02-16,North,Online,CUST2695,Corporate,Electronics,Keyboard,13,811.83,0.1,10553.79,1055.3790000000001,9498.411,6039.67,3458.741
ORD108778,2024-12-15,East,Online,CUST1795,Corporate,Office Supplies,Paper,2,1301.31,0.0,2602.62,0.0,2602.62,1890.55,712.0699999999999
ORD108779,2023-08-02,North,Offline,CUST2625,Corporate,Office Supplies,Marker,9,658.09,0.1,5922.81,592.2810000000001,5330.529,3060.84,2269.6890000000003
ORD108780,2023-01-24,East,Online,CUST1176,Home Office,Electronics,Headphones,2,1057.72,0.15,2115.44,317.316,1798.124,1160.35,637.7740000000001
ORD108781,2023-11-17,South,Online,CUST1292,Home Office,Office Supplies,Notebook,3,1356.09,0.1,4068.2699999999995,406.827,3661.4429999999993,2454.44,1207.0029999999992
ORD108782,2023-10-01,West,Offline,CUST4231,Consumer,Furniture,Table,12,803.58,0.2,9642.960000000001,1928.5920000000003,7714.368,5414.01,2300.358
ORD108783,2024-07-09,West,Offline,CUST1491,Home Office,Electronics,Laptop,1,136.75,0.2,136.75,27.35,109.4,63.29,46.11000000000001
ORD108784,2023-11-09,South,Online,CUST3809,Home Office,Electronics,Mouse,13,86.1,0.05,1119.3,55.965,1063.335,698.6,364.735
ORD108785,2023-12-29,North,Offline,CUST4429,Corporate,Electronics,Laptop,1,1197.57,0.05,1197.57,59.8785,1137.6915,729.25,408.4414999999999
ORD108786,2024-10-29,East,Offline,CUST1634,Corporate,Electronics,Headphones,1,53.89,0.0,53.89,0.0,53.89,34.13,19.759999999999998
ORD108787,2024-01-15,East,Online,CUST2261,Consumer,Office Supplies,Pen,10,1498.38,0.2,14983.800000000001,2996.76,11987.04,7454.35,4532.6900000000005
ORD108788,2024-12-11,East,Online,CUST4500,Corporate,Electronics,Mouse,3,195.63,0.05,586.89,29.3445,557.5455,417.82,139.72549999999995
ORD108789,2024-11-04,West,Online,CUST3173,Corporate,Furniture,Desk,14,1163.83,0.0,16293.619999999999,0.0,16293.619999999999,9515.81,6777.8099999999995
ORD108790,2024-04-14,North,Offline,CUST4387,Corporate,Office Supplies,Notebook,6,1302.24,0.05,7813.4400000000005,390.672,7422.768,5200.37,2222.398
ORD108791,2024-11-05,East,Online,CUST4351,Home Office,Office Supplies,Paper,10,463.11,0.1,4631.1,463.11000000000007,4167.990000000001,2606.59,1561.4000000000005
ORD108792,2023-04-26,East,Offline,CUST2891,Corporate,Electronics,Keyboard,3,814.73,0.15,2444.19,366.6285,2077.5615000000003,1412.36,665.2015000000004
ORD108793,2024-08-27,East,Online,CUST4908,Consumer,Office Supplies,Paper,4,1428.8,0.05,5715.2,285.76,5429.44,4059.37,1370.0699999999997
ORD108794,2023-02-11,South,Offline,CUST1604,Consumer,Office Supplies,Notebook,2,1432.96,0.1,2865.92,286.59200000000004,2579.328,1665.08,914.248
ORD108795,2024-01-14,East,Online,CUST3986,Corporate,Office Supplies,Paper,7,1395.52,0.15,9768.64,1465.2959999999998,8303.344,5935.98,2367.3639999999996
ORD108796,2024-12-22,South,Offline,CUST2129,Corporate,Electronics,Monitor,4,415.99,0.05,1663.96,83.19800000000001,1580.762,893.43,687.332
ORD108797,2023-07-25,East,Online,CUST2066,Consumer,Furniture,Table,11,94.02,0.2,1034.22,206.84400000000002,827.376,546.83,280.54599999999994
ORD108798,2024-04-10,East,Online,CUST4469,Home Office,Electronics,Keyboard,1,158.67,0.15,158.67,23.800499999999996,134.8695,84.49,50.37949999999999
ORD108799,2023-10-07,East,Online,CUST2665,Corporate,Furniture,Bookshelf,4,217.11,0.1,868.44,86.84400000000001,781.596,539.17,242.42600000000004
ORD108800,2024-10-09,South,Offline,CUST2484,Consumer,Office Supplies,Paper,4,1009.16,0.2,4036.64,807.328,3229.312,1799.93,1429.3819999999998
ORD108801,2024-09-09,East,Offline,CUST1491,Home Office,Furniture,Table,11,1204.64,0.1,13251.04,1325.1040000000003,11925.936000000002,7627.15,4298.786000000002
ORD108802,2023-04-28,North,Online,CUST1565,Consumer,Electronics,Mouse,3,80.24,0.05,240.71999999999997,12.036,228.68399999999997,148.4,80.28399999999996
ORD108803,2023-08-25,East,Offline,CUST1168,Home Office,Electronics,Laptop,8,1336.16,0.1,10689.28,1068.928,9620.352,6916.44,2703.912000000001
ORD108804,2023-11-05,South,Online,CUST4674,Consumer,Electronics,Mouse,7,1122.22,0.0,7855.54,0.0,7855.54,4924.91,2930.63
ORD108805,2024-03-31,South,Offline,CUST1759,Consumer,Office Supplies,Stapler,10,797.78,0.1,7977.799999999999,797.78,7180.0199999999995,4409.41,2770.6099999999997
ORD108806,2024-04-19,North,Online,CUST2198,Home Office,Furniture,Chair,10,1484.99,0.1,14849.9,1484.99,13364.91,8390.72,4974.1900000000005
ORD108807,2023-04-10,West,Offline,CUST4444,Corporate,Electronics,Mouse,3,401.45,0.2,1204.35,240.87,963.4799999999999,614.28,349.19999999999993
ORD108808,2023-09-18,North,Offline,CUST4671,Consumer,Electronics,Headphones,4,330.92,0.1,1323.68,132.36800000000002,1191.3120000000001,715.87,475.4420000000001
ORD108809,2023-11-01,North,Offline,CUST2905,Corporate,Electronics,Headphones,8,505.53,0.15,4044.24,606.636,3437.604,1921.8,1515.8039999999999
ORD108810,2023-12-20,South,Offline,CUST2174,Consumer,Office Supplies,Marker,13,792.15,0.1,10297.949999999999,1029.7949999999998,9268.154999999999,6933.14,2335.0149999999985
ORD108811,2023-10-13,East,Offline,CUST3297,Home Office,Electronics,Headphones,10,583.32,0.05,5833.200000000001,291.66,5541.540000000001,3896.23,1645.3100000000009
ORD108812,2023-11-24,East,Online,CUST2651,Corporate,Office Supplies,Paper,3,1245.1,0.0,3735.2999999999997,0.0,3735.2999999999997,2790.6,944.6999999999998
ORD108813,2023-04-13,West,Offline,CUST1180,Home Office,Office Supplies,Stapler,5,1342.26,0.0,6711.3,0.0,6711.3,4580.8,2130.5
ORD108814,2023-03-04,West,Offline,CUST4192,Home Office,Electronics,Laptop,5,1450.17,0.1,7250.85,725.085,6525.765,4741.55,1784.2150000000001
ORD108815,2024-11-17,West,Offline,CUST1028,Corporate,Office Supplies,Notebook,5,1228.29,0.0,6141.45,0.0,6141.45,3930.91,2210.54
ORD108816,2023-10-09,West,Offline,CUST2845,Corporate,Office Supplies,Notebook,5,914.13,0.2,4570.65,914.13,3656.5199999999995,2266.42,1390.0999999999995
ORD108817,2024-03-16,North,Online,CUST3165,Corporate,Electronics,Keyboard,9,922.35,0.0,8301.15,0.0,8301.15,6215.54,2085.6099999999997
ORD108818,2023-10-20,North,Offline,CUST3751,Home Office,Electronics,Laptop,10,283.8,0.05,2838.0,141.9,2696.1,1574.26,1121.84
ORD108819,2023-01-07,East,Offline,CUST3705,Home Office,Furniture,Bookshelf,13,398.5,0.1,5180.5,518.0500000000001,4662.45,2766.46,1895.9899999999998
ORD108820,2024-09-30,North,Online,CUST3880,Home Office,Electronics,Keyboard,5,1495.9,0.0,7479.5,0.0,7479.5,5113.24,2366.26
ORD108821,2023-04-02,East,Online,CUST1262,Corporate,Furniture,Bookshelf,11,395.64,0.05,4352.04,217.602,4134.438,2485.05,1649.388
ORD108822,2023-07-09,East,Offline,CUST4726,Consumer,Furniture,Desk,14,702.98,0.0,9841.720000000001,0.0,9841.720000000001,6261.0,3580.720000000001
ORD108823,2024-04-20,East,Online,CUST3674,Corporate,Furniture,Cabinet,11,581.04,0.05,6391.44,319.572,6071.8679999999995,4471.57,1600.2979999999998
ORD108824,2024-05-25,East,Offline,CUST4968,Consumer,Electronics,Keyboard,14,1033.95,0.1,14475.300000000001,1447.5300000000002,13027.77,7857.79,5169.9800000000005
ORD108825,2024-04-06,South,Offline,CUST3833,Home Office,Furniture,Cabinet,9,506.57,0.05,4559.13,227.9565,4331.1735,2824.51,1506.6634999999997
ORD108826,2023-02-22,East,Online,CUST4110,Consumer,Furniture,Desk,13,1026.01,0.0,13338.13,0.0,13338.13,9301.14,4036.99
ORD108827,2024-04-30,North,Offline,CUST1197,Corporate,Furniture,Desk,9,1441.4,0.05,12972.6,648.6300000000001,12323.970000000001,6955.24,5368.730000000001
ORD108828,2024-10-05,North,Online,CUST4597,Corporate,Electronics,Monitor,14,382.32,0.1,5352.48,535.2479999999999,4817.232,2718.94,2098.292
ORD108829,2024-05-04,North,Online,CUST4696,Corporate,Electronics,Mouse,11,559.16,0.05,6150.759999999999,307.538,5843.222,4085.47,1757.752
ORD108830,2023-12-30,North,Offline,CUST2461,Consumer,Electronics,Mouse,14,516.55,0.2,7231.699999999999,1446.34,5785.359999999999,4246.52,1538.8399999999983
ORD108831,2023-04-22,South,Offline,CUST4721,Corporate,Electronics,Headphones,10,454.03,0.0,4540.299999999999,0.0,4540.299999999999,3034.58,1505.7199999999993
ORD108832,2024-02-13,West,Online,CUST3732,Consumer,Office Supplies,Notebook,12,409.08,0.05,4908.96,245.448,4663.512,2600.53,2062.9819999999995
ORD108833,2023-01-07,West,Offline,CUST2663,Home Office,Electronics,Laptop,4,946.91,0.2,3787.64,757.528,3030.112,1940.38,1089.732
ORD108834,2024-10-29,East,Online,CUST3922,Consumer,Furniture,Bookshelf,14,824.42,0.2,11541.88,2308.3759999999997,9233.503999999999,6408.9,2824.6039999999994
ORD108835,2023-07-16,East,Online,CUST2434,Home Office,Electronics,Monitor,9,765.46,0.15,6889.14,1033.371,5855.769,3960.59,1895.179
ORD108836,2024-01-02,North,Online,CUST1333,Consumer,Office Supplies,Pen,11,1201.88,0.05,13220.68,661.0340000000001,12559.646,7405.62,5154.026000000001
ORD108837,2023-09-07,North,Online,CUST4603,Home Office,Office Supplies,Marker,12,224.06,0.15,2688.7200000000003,403.30800000000005,2285.4120000000003,1281.26,1004.1520000000003
ORD108838,2024-08-17,West,Offline,CUST4537,Corporate,Office Supplies,Stapler,13,258.74,0.2,3363.62,672.724,2690.8959999999997,1958.6,732.2959999999998
ORD108839,2023-08-28,West,Offline,CUST3768,Consumer,Electronics,Keyboard,2,772.03,0.1,1544.06,154.406,1389.654,827.09,562.564
ORD108840,2024-01-15,North,Offline,CUST2182,Home Office,Office Supplies,Stapler,3,533.82,0.05,1601.46,80.07300000000001,1521.387,1139.75,381.63699999999994
ORD108841,2024-04-15,East,Offline,CUST4232,Corporate,Office Supplies,Notebook,1,264.81,0.15,264.81,39.7215,225.0885,128.99,96.0985
ORD108842,2024-12-01,South,Offline,CUST4406,Corporate,Office Supplies,Notebook,11,1037.5,0.0,11412.5,0.0,11412.5,6537.88,4874.62
ORD108843,2024-03-30,South,Offline,CUST2776,Home Office,Electronics,Headphones,7,746.63,0.1,5226.41,522.641,4703.769,3215.62,1488.1490000000003
ORD108844,2024-01-01,West,Online,CUST4448,Home Office,Office Supplies,Pen,10,307.35,0.15,3073.5,461.025,2612.475,1578.01,1034.465
ORD108845,2023-10-17,West,Offline,CUST1079,Consumer,Office Supplies,Pen,14,400.29,0.05,5604.06,280.20300000000003,5323.857,3965.63,1358.2269999999999
ORD108846,2024-02-07,West,Online,CUST2868,Home Office,Furniture,Cabinet,11,1085.96,0.0,11945.560000000001,0.0,11945.560000000001,7136.32,4809.240000000002
ORD108847,2023-02-27,South,Online,CUST2893,Home Office,Furniture,Cabinet,14,494.57,0.1,6923.98,692.398,6231.581999999999,4204.59,2026.9919999999993
ORD108848,2024-06-04,South,Online,CUST4915,Corporate,Furniture,Desk,9,310.76,0.2,2796.84,559.368,2237.472,1412.48,824.9920000000002
ORD108849,2023-10-31,North,Offline,CUST1197,Home Office,Office Supplies,Marker,13,1448.57,0.15,18831.41,2824.7115,16006.6985,9092.75,6913.9485
ORD108850,2023-04-25,East,Online,CUST4192,Home Office,Furniture,Chair,3,136.63,0.1,409.89,40.989000000000004,368.90099999999995,255.13,113.77099999999996
ORD108851,2023-07-29,West,Offline,CUST2784,Home Office,Electronics,Laptop,8,224.64,0.2,1797.12,359.424,1437.696,1018.01,419.6859999999999
ORD108852,2023-02-10,North,Online,CUST4723,Corporate,Furniture,Table,1,1077.33,0.05,1077.33,53.8665,1023.4635,732.1,291.36349999999993
ORD108853,2023-06-22,South,Offline,CUST1226,Corporate,Electronics,Laptop,6,641.44,0.05,3848.6400000000003,192.43200000000002,3656.2080000000005,2369.21,1286.9980000000005
ORD108854,2023-08-22,North,Offline,CUST3643,Corporate,Furniture,Chair,6,1130.63,0.2,6783.780000000001,1356.7560000000003,5427.024,4044.11,1382.9140000000002
ORD108855,2024-08-12,South,Offline,CUST4482,Corporate,Furniture,Desk,5,831.4,0.1,4157.0,415.70000000000005,3741.3,2656.15,1085.15
ORD108856,2024-09-11,East,Offline,CUST2562,Consumer,Furniture,Chair,4,65.12,0.15,260.48,39.072,221.40800000000002,141.26,80.14800000000002
ORD108857,2024-02-07,South,Offline,CUST4712,Corporate,Electronics,Keyboard,3,1027.8,0.05,3083.3999999999996,154.17,2929.2299999999996,1669.34,1259.8899999999996
ORD108858,2023-02-08,North,Online,CUST3961,Corporate,Electronics,Keyboard,13,1209.62,0.05,15725.059999999998,786.2529999999999,14938.806999999997,8976.38,5962.426999999998
ORD108859,2023-04-29,East,Offline,CUST1735,Consumer,Furniture,Bookshelf,14,831.25,0.1,11637.5,1163.75,10473.75,7378.0,3095.75
ORD108860,2023-12-01,South,Offline,CUST2363,Consumer,Electronics,Mouse,4,464.8,0.05,1859.2,92.96000000000001,1766.24,1282.17,484.06999999999994
ORD108861,2023-12-02,West,Online,CUST2580,Consumer,Furniture,Desk,7,28.21,0.0,197.47,0.0,197.47,134.77,62.69999999999999
ORD108862,2024-06-22,South,Offline,CUST2620,Home Office,Office Supplies,Stapler,14,1360.49,0.2,19046.86,3809.3720000000003,15237.488000000001,9562.81,5674.678000000002
ORD108863,2024-09-07,East,Offline,CUST3043,Corporate,Office Supplies,Notebook,7,1061.93,0.15,7433.51,1115.0265,6318.4835,3925.02,2393.4635000000003
ORD108864,2023-03-15,North,Offline,CUST3967,Home Office,Office Supplies,Notebook,3,71.97,0.1,215.91,21.591,194.319,120.82,73.499
ORD108865,2023-07-10,East,Offline,CUST3585,Consumer,Electronics,Headphones,11,1261.68,0.0,13878.480000000001,0.0,13878.480000000001,8997.33,4881.1500000000015
ORD108866,2023-11-20,North,Offline,CUST1220,Consumer,Office Supplies,Marker,10,84.33,0.05,843.3,42.165,801.135,556.92,244.21500000000003
ORD108867,2023-05-27,South,Online,CUST3341,Consumer,Furniture,Chair,3,1068.66,0.05,3205.9800000000005,160.29900000000004,3045.6810000000005,1774.5,1271.1810000000005
ORD108868,2023-10-11,South,Offline,CUST2228,Consumer,Furniture,Bookshelf,3,1042.63,0.0,3127.8900000000003,0.0,3127.8900000000003,1733.42,1394.4700000000003
ORD108869,2023-08-01,East,Online,CUST4952,Home Office,Electronics,Monitor,5,1374.64,0.05,6873.200000000001,343.6600000000001,6529.540000000001,3691.09,2838.4500000000007
ORD108870,2024-09-26,West,Offline,CUST2729,Consumer,Furniture,Chair,1,252.32,0.2,252.32,50.464,201.856,137.9,63.95599999999999
ORD108871,2024-12-18,South,Online,CUST4586,Corporate,Office Supplies,Stapler,10,853.07,0.05,8530.7,426.5350000000001,8104.165000000001,5832.9,2271.2650000000012
ORD108872,2024-01-29,West,Online,CUST1202,Corporate,Furniture,Table,11,819.33,0.15,9012.630000000001,1351.8945,7660.735500000001,4836.33,2824.4055000000008
ORD108873,2023-12-05,West,Online,CUST2890,Corporate,Electronics,Laptop,13,57.29,0.2,744.77,148.954,595.816,367.94,227.87600000000003
ORD108874,2023-01-22,East,Offline,CUST3080,Home Office,Furniture,Bookshelf,14,959.27,0.1,13429.779999999999,1342.978,12086.802,6696.06,5390.741999999999
ORD108875,2023-04-15,South,Offline,CUST4161,Consumer,Furniture,Chair,14,384.77,0.2,5386.78,1077.356,4309.424,2422.66,1886.7640000000001
ORD108876,2024-04-10,West,Online,CUST4274,Home Office,Office Supplies,Notebook,7,502.07,0.1,3514.49,351.449,3163.0409999999997,2217.13,945.9109999999996
ORD108877,2024-04-03,South,Offline,CUST2714,Corporate,Electronics,Laptop,13,365.82,0.1,4755.66,475.56600000000003,4280.094,2430.75,1849.344
ORD108878,2024-03-07,North,Offline,CUST4777,Consumer,Office Supplies,Stapler,8,88.61,0.2,708.88,141.776,567.104,405.86,161.24400000000003
ORD108879,2024-12-16,West,Online,CUST4744,Home Office,Furniture,Bookshelf,7,254.11,0.15,1778.77,266.8155,1511.9545,1067.77,444.18450000000007
ORD108880,2024-09-10,East,Offline,CUST4365,Consumer,Electronics,Monitor,8,314.93,0.05,2519.44,125.97200000000001,2393.468,1708.68,684.7879999999998
ORD108881,2023-08-09,East,Online,CUST3764,Consumer,Furniture,Chair,9,868.1,0.2,7812.900000000001,1562.5800000000002,6250.320000000001,4295.14,1955.1800000000003
ORD108882,2024-01-14,West,Offline,CUST1753,Home Office,Furniture,Bookshelf,4,206.76,0.1,827.04,82.70400000000001,744.336,412.52,331.81600000000003
ORD108883,2023-08-10,South,Online,CUST2017,Corporate,Office Supplies,Stapler,3,1381.47,0.2,4144.41,828.8820000000001,3315.528,2117.58,1197.9479999999999
ORD108884,2023-09-15,North,Offline,CUST1115,Home Office,Furniture,Table,7,351.52,0.1,2460.64,246.064,2214.576,1287.63,926.9459999999999
ORD108885,2024-12-13,North,Offline,CUST3770,Home Office,Electronics,Laptop,12,979.36,0.1,11752.32,1175.232,10577.088,6532.62,4044.468
ORD108886,2024-01-02,East,Online,CUST2246,Corporate,Electronics,Keyboard,9,240.58,0.0,2165.2200000000003,0.0,2165.2200000000003,1432.25,732.9700000000003
ORD108887,2023-12-15,East,Online,CUST4981,Home Office,Office Supplies,Notebook,13,1193.72,0.15,15518.36,2327.754,13190.606,9185.78,4004.825999999999
ORD108888,2023-08-13,South,Offline,CUST3230,Consumer,Office Supplies,Paper,12,111.91,0.15,1342.92,201.43800000000002,1141.482,680.82,460.6619999999999
ORD108889,2024-12-14,East,Online,CUST3819,Corporate,Electronics,Headphones,9,1107.7,0.1,9969.300000000001,996.9300000000002,8972.37,5535.64,3436.7300000000005
ORD108890,2023-08-24,South,Online,CUST1469,Home Office,Office Supplies,Pen,12,592.78,0.1,7113.36,711.336,6402.023999999999,3789.95,2612.0739999999996
ORD108891,2023-07-02,West,Online,CUST1426,Consumer,Furniture,Cabinet,8,700.95,0.05,5607.6,280.38000000000005,5327.22,3978.63,1348.5900000000001
ORD108892,2024-12-12,North,Online,CUST2576,Corporate,Electronics,Monitor,14,552.65,0.1,7737.099999999999,773.71,6963.389999999999,5123.91,1839.4799999999996
